subject,predicate,object,truth,adamic_adar,katz,jaccard,simrank,kl_rel,degree_product,pra,ks,kl,pathent,predpath,ensemble_score
http://dbpedia.org/resource/American_Pie_2,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/VHS,0,0.0,0.0,0.0,4.4e-05,0.065724,448.0,1.0,0.031823,0.06551,-15.591873,0.0,0.19316019679004193
http://dbpedia.org/resource/Detouring_America,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0,0.458916,0.043,0.001188,0.000121,0.119129,12620.0,0.0,0.03797,0.067126,3841.43928,0.0,0.1742978738368984
http://dbpedia.org/resource/Dedication_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/The_Weinstein_Company,0,0.0,0.034,0.0,2.4e-05,0.926777,1582.0,0.0,0.195003,0.15575,4745.292132,0.0,0.17091206434441253
http://dbpedia.org/resource/Alpine_Antics_(1936_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0,0.164913,0.600625,0.000395,4.4e-05,0.926777,15144.0,0.0,0.15444,0.113204,3978.694584,0.0,0.17026217700694207
http://dbpedia.org/resource/Cat_Feud,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Warner_Bros.,0,0.490474,0.03275,0.001188,6.3e-05,0.125701,10096.0,0.0,0.045251,0.071182,3647.656637,0.0,0.17333518793210292
http://dbpedia.org/resource/All_Together_(1942_film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Government_of_Canada,0,0.158299,0.0325,0.006623,0.000248,0.926777,1015.0,0.0,0.226191,0.167315,20465.961232,0.0,0.17002999747668193
http://dbpedia.org/resource/Foxy_Brown_(film),http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/American_International_Pictures,0,0.0,0.06925,0.0,4.3e-05,0.926777,3040.0,1.0,0.223697,0.144089,5781.615621,0.0,0.18891178653830118
http://dbpedia.org/resource/Vampire_Circus,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Pinewood_Studios,0,0.0,0.000125,0.0,3.7e-05,0.086468,612.0,1.0,0.046016,0.069761,2.9142,1.0,0.9599398995971735
http://dbpedia.org/resource/Along_Came_Polly,http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/resource/Universal_Pictures,0,0.0,1.060625,0.0,1.7e-05,0.926777,56812.0,0.0,0.157465,0.107429,4603.242426,0.0,0.1679700161236284
http://dbpedia.org/resource/University_College_London,http://dbpedia.org/ontology/city,"http://dbpedia.org/resource/Bangor,_Gwynedd",0,0.0,0.040625,0.0,0.000129,0.098767,163158.0,0.0,0.060423,0.082303,3843.214294,0.0,0.1731747863620546
http://dbpedia.org/resource/Anna_University,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Dindigul,0,0.683813,0.03925,0.017544,0.005079,0.210899,5453.0,0.0,0.128531,0.14721,2943.22788,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Hertfordshire,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Phoenix_(mythology),0,0.0,0.0,0.0,3.6e-05,0.043031,480.0,0.0,0.019871,0.057527,-15.492338,0.0,0.17489102600172926
http://dbpedia.org/resource/Pondicherry_University,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Bangalore,0,0.089428,0.163875,0.000545,0.002836,0.090602,57696.0,0.0,0.043145,0.060622,2689.312088,0.0,0.1734979483487696
http://dbpedia.org/resource/University_of_Salford,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/MediaCityUK,0,0.0,0.0005,0.0,0.000187,0.100727,1482.0,0.0,0.066261,0.105038,57.253973,0.0,0.1731747863620546
http://dbpedia.org/resource/University_of_Cumbria,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Universities_UK,0,0.0,0.028625,0.0,0.000143,0.649451,1664.0,1.0,0.192691,0.177167,3544.245248,0.0,0.18966222803858016
http://dbpedia.org/resource/Jaypee_University_of_Information_Technology,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Shimla,0,0.24547,0.02425,0.012121,0.001063,0.114515,1422.0,1.0,0.055699,0.080185,2836.467139,1.0,0.959995703168602
http://dbpedia.org/resource/University_of_the_Sunshine_Coast,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Brisbane,0,1.352375,0.188,0.001286,0.002101,0.291173,30199.0,1.0,0.108914,0.098649,3241.994066,0.0,0.18901234070110973
http://dbpedia.org/resource/Amrita_Vishwa_Vidyapeetham,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Amaravati,0,0.089428,0.0065,0.029412,0.002459,0.109664,216.0,0.0,0.04753,0.08055,619.959372,1.0,0.9551029195388049
http://dbpedia.org/resource/Lala_Lajpat_Rai_University_of_Veterinary_and_Animal_Sciences,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Narnaund,0,0.226469,0.0065,0.2,0.013557,0.102351,35.0,0.0,0.032687,0.100944,171.597399,1.0,0.9524449047017576
http://dbpedia.org/resource/University_of_Reading,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Iskandar_Puteri,0,0.0,0.00075,0.0,2.5e-05,0.079027,6583.0,0.0,0.034134,0.074895,116.969622,0.0,0.1742978738368984
http://dbpedia.org/resource/Vardhaman_Mahaveer_Open_University,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Ajmer,0,0.22094,0.018375,0.020202,0.001448,0.09873,744.0,0.0,0.057226,0.103351,2311.996229,1.0,0.9551587231102334
http://dbpedia.org/resource/University_of_Lincoln,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Leicester,0,1.630106,0.058375,0.003261,0.001252,0.402322,22450.0,0.0,0.106673,0.11774,3165.167027,1.0,0.9572383803563229
http://dbpedia.org/resource/Wilfrid_Laurier_University,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Chongqing,0,0.0,0.002,0.0,1.5e-05,0.071519,44634.0,0.0,0.043013,0.066129,203.67563,0.0,0.1686704637844526
http://dbpedia.org/resource/University_of_Melbourne,http://dbpedia.org/ontology/city,"http://dbpedia.org/resource/Werribee,_Victoria",0,0.095666,0.03625,0.001091,0.001153,0.129336,30905.0,0.0,0.08869,0.115611,3037.031068,1.0,0.9572383803563229
http://dbpedia.org/resource/Desert_Blossoms,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Arthur_J._Zellner,0,0.0,0.005375,0.0,0.000116,0.917028,136.0,1.0,0.28018,0.260878,1457.585027,1.0,0.9634208994715208
http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Alvin_and_the_Chipmunks,0,0.0,0.00125,0.0,0.000207,0.151424,360.0,0.0,0.086484,0.114522,430.834918,0.0,0.17026217700694207
http://dbpedia.org/resource/All_About_Women,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/William_Chang,0,0.0,0.000375,0.0,0.00013,0.122243,144.0,0.0,0.085339,0.099445,75.756128,0.0,0.17026217700694207
http://dbpedia.org/resource/An_Enemy_of_the_People_(1978_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Alexander_Jacobs,0,0.0,0.002,0.0,2.2e-05,0.917028,70.0,1.0,0.35243,0.339454,392.818943,1.0,0.9628480796001954
http://dbpedia.org/resource/Amy_(1981_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Virginia_Vincent,0,0.0,0.0,0.0,2.2e-05,0.065635,48.0,0.0,0.052705,0.067695,-18.814254,0.0,0.1731747863620546
http://dbpedia.org/resource/Africa_Squeaks,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/David_Livingstone,0,0.0,0.0,0.0,5e-06,0.035528,48.0,0.0,0.018737,0.046098,-18.814254,0.0,0.08854395697950748
http://dbpedia.org/resource/Alpine_Antics_(1936_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Bernice_Hansen,0,0.0,0.0155,0.0,0.000106,0.131316,342.0,0.0,0.073813,0.094445,2582.774222,0.0,0.1731747863620546
http://dbpedia.org/resource/Day_Watch_(film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Valeri_Zolotukhin,0,0.0,0.00325,0.0,0.000712,0.139642,238.0,0.0,0.101094,0.111422,450.13473,0.0,0.17026217700694207
http://dbpedia.org/resource/Day_of_the_Dead_(2008_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Ving_Rhames,0,0.0,0.011625,0.0,3.9e-05,0.888714,624.0,0.0,0.233,0.186682,2212.476027,0.0,0.17002999747668193
http://dbpedia.org/resource/Deep_Blue_Sea_(1999_film),http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Stephen_F._Windon,0,0.0,0.006375,0.0,4e-05,0.834771,372.0,0.0,0.245264,0.225531,1405.086078,0.0,0.17002999747668193
http://dbpedia.org/resource/Along_Came_Polly,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Danny_DeVito,0,0.0,0.042375,0.0,2.6e-05,0.903906,1428.0,0.0,0.214823,0.177779,10118.724965,0.0,0.17091206434441253
http://dbpedia.org/resource/Danger:_Diabolik,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/American_Zoetrope,0,0.0,0.000875,0.0,1.7e-05,0.117002,1120.0,0.0,0.057884,0.085609,95.455775,0.0,0.1702327381412705
http://dbpedia.org/resource/Cat_Feud,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Merrie_Melodies,0,0.546875,0.0085,0.069767,0.006416,0.144631,168.0,0.0,0.070495,0.100476,183.659559,0.0,0.1731747863620546
http://dbpedia.org/resource/Bowery_Bugs,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Merrie_Melodies,0,0.638014,0.025375,0.090909,0.005824,0.11936,252.0,0.0,0.084894,0.09258,1489.313414,0.0,0.17026217700694207
http://dbpedia.org/resource/All_in_a_Nutshell,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Walt_Disney,0,0.0,0.0585,0.0,9.4e-05,0.128621,1566.0,0.0,0.055354,0.077152,3842.866994,0.0,0.1731747863620546
http://dbpedia.org/resource/Robert_Bell_(geologist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Canada,0,0.252986,9.842375,6.7e-05,0.000255,0.893524,237664.0,0.0,0.182272,0.088502,3213.646539,1.0,0.9579556168317245
http://dbpedia.org/resource/Nanda_Rea,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Fermi_Gamma-ray_Space_Telescope,0,0.0,0.0,0.0,4.8e-05,0.032831,25.0,1.0,0.011827,0.059672,-19.75536,1.0,0.8389746940399422
http://dbpedia.org/resource/Leonard_Broom,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Santa_Barbara,_California",0,0.165753,0.1085,0.001328,7.5e-05,0.893524,7440.0,0.0,0.149119,0.131371,4749.200171,0.0,0.17026217700694207
http://dbpedia.org/resource/Leon_Kass,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,0,0.0,0.00325,0.0,4.5e-05,0.083876,44864.0,1.0,0.036413,0.060353,335.761165,0.0,0.19316019679004193
http://dbpedia.org/resource/William_Silverman,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Greenbrae,_California",0,0.0,0.00575,0.0,0.000149,0.893524,172.0,0.0,0.214984,0.210031,1082.920123,0.0,0.17091206434441253
http://dbpedia.org/resource/Isaac_Newton,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Kensington,0,0.215762,0.117875,0.001326,0.000114,0.893524,67156.0,0.0,0.168825,0.133689,6534.39068,0.0,0.17091206434441253
http://dbpedia.org/resource/Rogers_H._Wright,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/California,0,0.224663,3.623375,8.2e-05,0.000155,0.893524,121340.0,0.0,0.104858,0.090115,8063.681257,0.0,0.17026217700694207
http://dbpedia.org/resource/Nalini_Balbir,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Munich,0,0.0,0.0,0.0,1.8e-05,0.051213,12940.0,1.0,0.027476,0.052838,-10.740003,1.0,0.9548928699801513
http://dbpedia.org/resource/Simon_Biesheuvel,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Cape_Town,0,0.108342,0.148,0.000585,0.000378,0.095555,11921.0,1.0,0.038376,0.065122,3498.492593,1.0,0.9598701451328878
http://dbpedia.org/resource/William_Shadish,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Mariposa,_California",0,0.0,0.00425,0.0,0.000423,0.893524,154.0,0.0,0.243899,0.244436,823.334474,0.0,0.17002999747668193
http://dbpedia.org/resource/Kenneth_G._Wilson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Saco,_Maine",0,0.0,0.015625,0.0,0.000119,0.893524,1300.0,0.0,0.189227,0.19326,5018.438672,1.0,0.9579556168317245
http://dbpedia.org/resource/W._Horsley_Gantt,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/United_States,0,0.434854,23.80025,2.9e-05,0.00015,0.871134,1637388.0,0.0,0.100813,0.077981,3486.438019,1.0,0.9572383803563229
http://dbpedia.org/resource/Neil_Gordon_(paediatrician),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/United_Kingdom,0,0.670434,9.478625,4.9e-05,0.001197,0.871134,549522.0,0.0,0.133118,0.083198,2513.860296,1.0,0.957305729494254
http://dbpedia.org/resource/William_Howard_Stein,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Scarsdale,_New_York",0,0.099153,0.008875,0.0125,0.000648,0.08101,380.0,1.0,0.025513,0.064867,3072.850803,1.0,0.9525597837850447
http://dbpedia.org/resource/Norman_Rostoker,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Irvine,_California",0,0.0,0.049125,0.0,0.000192,0.893524,2106.0,0.0,0.167647,0.145756,4970.274618,0.0,0.17091206434441253
http://dbpedia.org/resource/Pardis_Sabeti,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Time_100,0,0.0,0.000125,0.0,6e-05,0.068828,208.0,1.0,0.050523,0.072797,0.490859,1.0,0.9599398995971735
http://dbpedia.org/resource/Ted_Janssen,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Chemistry,0,0.0,0.00075,0.0,5.8e-05,0.171342,948.0,1.0,0.063553,0.091753,117.118917,0.0,0.19192495005622226
http://dbpedia.org/resource/Saul_Perlmutter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Albert_Einstein_Medal,0,0.0,0.0015,0.0,0.000137,0.133151,198.0,1.0,0.102437,0.125239,231.934717,1.0,0.9621527815858628
http://dbpedia.org/resource/Lewis_Wolpert,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Fellow_of_the_Academy_of_Medical_Sciences,0,0.345976,0.00425,0.014085,0.000801,0.187742,671.0,1.0,0.081184,0.124981,275.032066,0.0,0.18901234070110973
http://dbpedia.org/resource/Peter_Wells_(medical_physicist),http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Ultrasound,0,0.0,0.009375,0.0,6.5e-05,0.51691,558.0,0.0,0.132434,0.195041,1852.911573,0.0,0.17026217700694207
http://dbpedia.org/resource/Frank_Sargent_(scientist),http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Colworth_Medal,0,0.0,0.0015,0.0,0.000131,0.0876,200.0,1.0,0.05726,0.088912,220.824389,0.0,0.19192495005622226
http://dbpedia.org/resource/Xiaowei_Zhuang,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Beckman_Young_Investigators_Award,0,0.0,0.001,0.0,9.8e-05,0.133284,234.0,1.0,0.066846,0.096217,141.410995,1.0,0.959995703168602
http://dbpedia.org/resource/Albert_Einstein,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Brownian_motion,0,0.0,0.019875,0.0,0.000142,0.51691,981.0,0.0,0.203885,0.312771,5756.284294,0.0,0.17091206434441253
http://dbpedia.org/resource/Harvey_J._Alter,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Virology,0,0.0,0.02725,0.0,8.7e-05,0.573768,1281.0,0.0,0.160621,0.161044,4357.300158,0.0,0.17091206434441253
http://dbpedia.org/resource/Lance_Liotta,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Surgeon_General's_Medallion,0,0.0,0.0,0.0,7.6e-05,0.041296,5.0,1.0,0.018332,0.056807,-22.077287,0.0,0.21006667323995573
http://dbpedia.org/resource/Ruth_Arnon,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/World_Prize_in_Medicine,0,0.0,0.000875,0.0,0.000454,0.51691,7.0,0.0,0.51691,1.0,162.41976,0.0,0.18230902914762456
http://dbpedia.org/resource/Joe_Neilands,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize,0,0.0,0.00025,0.0,6.2e-05,0.084219,80.0,1.0,0.041751,0.086631,49.57029,0.0,0.19267529146320347
http://dbpedia.org/resource/David_MacDougall,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Asia_Pacific_Screen_Awards,0,0.0,0.0,0.0,6.2e-05,0.06135,72.0,1.0,0.032576,0.06013,-18.229292,0.0,0.19316019679004193
http://dbpedia.org/resource/Guy_Rocher,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Sociology,0,0.0,0.123875,0.0,5e-05,0.573768,4775.0,0.0,0.094928,0.127199,3620.747736,0.0,0.17026217700694207
http://dbpedia.org/resource/Paul_Milgrom,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Market_design,0,0.0,0.004375,0.0,0.000506,0.51691,119.0,0.0,0.238327,0.339454,1289.876285,0.0,0.17002999747668193
http://dbpedia.org/resource/University_of_Calicut,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/V._P._Suhair,0,0.114377,0.013875,0.007692,0.00042,0.058191,2220.0,0.0,0.025622,0.091345,1488.143126,0.0,0.1742978738368984
http://dbpedia.org/resource/Ulster_University_at_Coleraine,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Paddy_Nixon,0,0.0,0.0025,0.0,0.000147,0.679853,88.0,0.0,0.211393,0.2943,422.815604,0.0,0.17091206434441253
http://dbpedia.org/resource/University_of_Lincoln,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andrea_Jenkyns,0,0.096664,0.009,0.02439,0.000631,0.690492,425.0,0.0,0.212932,0.260878,1112.475724,0.0,0.17091206434441253
http://dbpedia.org/resource/University_of_Jaffna,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/W._L._Jeyasingham,0,0.0,0.000875,0.0,0.000704,0.086536,115.0,0.0,0.04622,0.113327,146.860684,0.0,0.17333518793210292
http://dbpedia.org/resource/University_of_Portsmouth,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andrew_Miller_(politician),0,0.0,0.000625,0.0,0.000117,0.061472,376.0,0.0,0.027825,0.083795,43.559304,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Malta,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Francisco_Ximénez_de_Tejada,0,0.0,0.000125,0.0,0.000122,0.040979,728.0,0.0,0.026547,0.074625,1.246166,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Rajasthan,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Vibhuti_Bhushan_Sharma,0,0.173081,0.014,0.014286,0.00102,0.690492,390.0,0.0,0.275739,0.358197,2060.188804,0.0,0.17002999747668193
http://dbpedia.org/resource/Tasmanian_Institute_of_Agriculture,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Peter_Rathjen,0,0.0,0.0025,0.0,0.000155,0.679853,80.0,0.0,0.221942,0.302793,404.07557,0.0,0.17051905748465643
http://dbpedia.org/resource/University_of_Pretoria,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Tawana_Kupe,0,0.0,0.047375,0.0,0.000273,0.679853,1456.0,0.0,0.334393,0.41906,4320.036004,0.0,0.17368147233325995
http://dbpedia.org/resource/University_of_Hull,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Alister_Hardy,0,0.0,0.000625,0.0,0.000119,0.061539,1550.0,0.0,0.030534,0.087065,85.699156,0.0,0.1742978738368984
http://dbpedia.org/resource/University_of_Technology_Sarawak,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Annuar_Rapaee,0,0.514778,0.012625,0.176471,0.008177,0.625978,75.0,0.0,0.200322,0.269684,941.289874,0.0,0.17091206434441253
http://dbpedia.org/resource/University_of_Plymouth,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Andrea_Polli,0,0.0,0.007,0.0,7.3e-05,0.568167,212.0,0.0,0.257233,0.41906,1324.784595,0.0,0.17002999747668193
http://dbpedia.org/resource/University_of_Dar_es_Salaam,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Walter_Rodney,0,0.0,0.0,0.0,1.1e-05,0.032582,342.0,0.0,0.013524,0.064085,-15.981368,0.0,0.16669059473246253
http://dbpedia.org/resource/University_of_London,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amartya_Sen,0,0.389871,0.011375,0.000743,7.2e-05,0.166227,83330.0,0.0,0.087043,0.12921,1489.331727,0.0,0.17026217700694207
http://dbpedia.org/resource/University_of_Putra_Malaysia,http://dbpedia.org/ontology/chancellor,http://dbpedia.org/resource/Amirudin_Shari,0,0.0,0.015625,0.0,0.000739,0.690492,644.0,0.0,0.229746,0.274796,3784.608846,0.0,0.17002999747668193
http://dbpedia.org/resource/W._G._Unruh,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Physical_cosmology,0,0.0,0.000375,0.0,0.000104,0.078587,351.0,0.0,0.047758,0.086962,38.487875,0.0,0.1508071957996788
http://dbpedia.org/resource/Sara_Nasserzadeh,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/The_Orgasm_Answer_Guide,0,0.0,0.002,0.0,7.3e-05,0.513461,45.0,0.0,0.211705,0.383224,595.271312,0.0,0.14782223977625494
http://dbpedia.org/resource/Thomas_Ollendick,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Psychology,0,0.0,0.00025,0.0,5.5e-05,0.124616,5585.0,1.0,0.066915,0.089314,33.54386,0.0,0.17202379699670853
http://dbpedia.org/resource/Robert_H._Grubbs,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Organometallic_chemistry,0,1.157815,0.011625,0.042254,0.001247,0.127905,1080.0,0.0,0.128662,0.133799,557.094952,1.0,0.9534243552251791
http://dbpedia.org/resource/Norman_Rostoker,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Solid-state_physics,0,0.0,0.0,0.0,6.5e-05,0.077712,312.0,0.0,0.049682,0.07168,-16.113821,0.0,0.1508071957996788
http://dbpedia.org/resource/Simon_Biesheuvel,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Monograph,0,0.0,0.0,0.0,9e-06,0.037048,77.0,0.0,0.013398,0.054202,-18.132431,0.0,0.14191127285658675
http://dbpedia.org/resource/Nelson_Cowan,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Neuroscience,0,0.0,0.00225,0.0,5.8e-05,0.144076,6768.0,0.0,0.084333,0.087122,444.51068,1.0,0.9534243552251791
http://dbpedia.org/resource/Lawrence_B._Mohr,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Public_policy,0,0.0,0.002,0.0,0.000156,0.106738,894.0,0.0,0.035713,0.076255,280.063288,1.0,0.9508928231150423
http://dbpedia.org/resource/Kristen_Nygaard,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Computer_program,0,0.0,0.0,0.0,7.1e-05,0.051759,65.0,0.0,0.023158,0.081491,-18.376849,0.0,0.15143782868050545
http://dbpedia.org/resource/Vincenzo_Di_Nicola,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/A_Stranger_in_the_Family,0,1.196239,0.0185,0.0625,0.006794,0.77362,120.0,0.0,0.780772,0.41906,8182.817645,0.0,0.147878474396308
http://dbpedia.org/resource/William_Nordhaus,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Stern_Review,0,0.0,0.0,0.0,5.3e-05,0.026585,8.0,0.0,0.018069,0.074049,-21.399215,0.0,0.15260165451655686
http://dbpedia.org/resource/Niklaus_Wirth,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Computer_hardware,0,0.0,0.000375,0.0,5.1e-05,0.093943,7800.0,0.0,0.044186,0.076234,64.846262,0.0,0.15063790319237666
http://dbpedia.org/resource/Michael_Cole_(psychologist),http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Cross-cultural_psychology,0,0.0,0.00225,0.0,0.000297,0.77362,90.0,0.0,0.263318,0.312771,434.776721,0.0,0.14662344993555138
http://dbpedia.org/resource/Maor_Farid,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Mathematics,0,0.0,0.03125,0.0,5.3e-05,0.152069,23992.0,0.0,0.068475,0.068578,3393.043384,1.0,0.9513890871836349
http://dbpedia.org/resource/Paul_Milgrom,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Mathematics,0,0.0,0.021,0.0,0.00014,0.083534,50983.0,0.0,0.070296,0.069212,2486.737848,1.0,0.9513890871836349
http://dbpedia.org/resource/Amy_(1981_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Seamon_Glass,0,0.0,0.0,0.0,1.8e-05,0.060186,32.0,1.0,0.036949,0.061433,-19.399216,0.0,0.19027117741519708
http://dbpedia.org/resource/Analyze_This,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Molly_Shannon,0,0.0,0.00025,0.0,2.2e-05,0.076689,583.0,1.0,0.05511,0.064768,18.110393,1.0,0.959995703168602
http://dbpedia.org/resource/All_the_Best:_Fun_Begins,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Suraj_Jagan,0,0.0,0.00075,0.0,0.000574,0.058108,60.0,1.0,0.040982,0.066484,57.672839,1.0,0.9598701451328878
http://dbpedia.org/resource/Davy_Crockett:_King_of_the_Wild_Frontier_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Norman_Foster_(director),0,0.0,0.00175,0.0,2.6e-05,0.1542,384.0,1.0,0.084292,0.101426,477.918476,0.0,0.18901234070110973
http://dbpedia.org/resource/Cat_Feud,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Merrie_Melodies,0,0.546875,0.0085,0.069767,0.006126,0.142919,168.0,1.0,0.069009,0.100476,183.659559,0.0,0.19192495005622226
http://dbpedia.org/resource/American_Wedding,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Amanda_Swisten,0,0.0,0.001,0.0,0.000133,0.06876,55.0,1.0,0.02819,0.065215,180.332561,0.0,0.19316019679004193
http://dbpedia.org/resource/Almost_Famous,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Andrew_Sarris,0,0.0,0.000125,0.0,2.8e-05,0.072577,119.0,1.0,0.046444,0.066305,-1.857914,0.0,0.19249653583679688
http://dbpedia.org/resource/Boys_and_Girls_(2000_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Renate_Verbaan,0,0.0,0.0,0.0,2.3e-05,0.04324,10.0,1.0,0.017473,0.054174,-21.077287,0.0,0.19788280257263838
http://dbpedia.org/resource/Vampire_Circus,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Mark_Morris_(author),0,0.0,0.0,0.0,3.3e-05,0.060369,168.0,1.0,0.032407,0.065805,-17.006903,0.0,0.19316019679004193
